cell_id	quantity	value	source
c0324	posthoc_paired__mwu_p	0.004288789765619495	praat
c0324	posthoc_corr__perfect_padj	0.16788523597472402	praat
c0324	posthoc_corr__perfect_u	103	praat
c0324	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0324	posthoc_corr__perfect_p	0.055961745324908004	praat
c0324	posthoc_corr__mwu_padj	0.16788523597472402	praat
c0324	posthoc_corr__mwu_u	45	praat
c0324	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0324	posthoc_corr__mwu_p	0.0791039616024859	praat
c0324	posthoc_perfect__mwu_padj	0.6139178031705241	praat
c0324	posthoc_perfect__mwu_u	24	praat
c0324	posthoc_perfect__mwu_rank_biserial	0.2	praat
c0324	posthoc_perfect__mwu_p	0.6139178031705241	praat
c0324	posthoc_welch__paired_diff	-3	praat
c0324	posthoc_welch__corr_diff	6.4	praat
c0324	posthoc_welch__perfect_diff	8.5	praat
c0324	posthoc_welch__mwu_diff	9	praat
c0324	posthoc_paired__corr_diff	9.399999999999999	praat
c0324	posthoc_paired__perfect_diff	11.5	praat
c0324	posthoc_paired__mwu_diff	12	praat
c0324	posthoc_corr__perfect_diff	2	praat
c0324	posthoc_corr__mwu_diff	2.6500000000000004	praat
c0324	posthoc_perfect__mwu_diff	0.5	praat
c0325	n	50	praat
c0325	k	5	praat
c0325	posthoc_welch__paired_padj	0.05695161019884036	praat
c0325	posthoc_welch__paired_u	28.5	praat
c0325	posthoc_welch__paired_rank_biserial	-0.525	praat
c0325	posthoc_welch__paired_p	0.03986612713918825	praat
c0325	posthoc_welch__corr_padj	0.0023345619324187366	praat
c0325	posthoc_welch__corr_u	127	praat
c0325	posthoc_welch__corr_rank_biserial	0.8142857142857143	praat
c0325	posthoc_welch__corr_p	0.0009338247729674946	praat
c0325	posthoc_welch__perfect_padj	0.0005853851034863623	praat
c0325	posthoc_welch__perfect_u	100	praat
c0325	posthoc_welch__perfect_rank_biserial	1	praat
c0325	posthoc_welch__perfect_p	0.0001756155310459087	praat
c0325	posthoc_welch__mwu_padj	0.009522166390875993	praat
c0325	posthoc_welch__mwu_u	40	praat
c0325	posthoc_welch__mwu_rank_biserial	1	praat
c0325	posthoc_welch__mwu_p	0.005713299834525596	praat
c0325	posthoc_paired__corr_padj	0.00042085086007547824	praat
c0325	posthoc_paired__corr_u	164	praat
c0325	posthoc_paired__corr_rank_biserial	0.9523809523809523	praat
c0325	posthoc_paired__corr_p	4.292628291154228e-05	praat
c0325	posthoc_paired__perfect_padj	0.00042085086007547824	praat
c0325	posthoc_paired__perfect_u	120	praat
c0325	posthoc_paired__perfect_rank_biserial	1	praat
c0325	posthoc_paired__perfect_p	8.417017201509565e-05	praat
c0325	posthoc_paired__mwu_padj	0.00857757953123899	praat
c0325	posthoc_paired__mwu_u	48	praat
c0325	posthoc_paired__mwu_rank_biserial	1	praat
c0325	posthoc_paired__mwu_p	0.004288789765619495	praat
c0325	posthoc_corr__perfect_padj	0.06995218165613501	praat
c0325	posthoc_corr__perfect_u	103	praat
c0325	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0325	posthoc_corr__perfect_p	0.055961745324908004	praat
c0325	posthoc_corr__mwu_padj	0.08789329066942878	praat
c0325	posthoc_corr__mwu_u	45	praat
c0325	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0325	posthoc_corr__mwu_p	0.0791039616024859	praat
c0325	posthoc_perfect__mwu_padj	0.6139178031705241	praat
c0325	posthoc_perfect__mwu_u	24	praat
c0325	posthoc_perfect__mwu_rank_biserial	0.2	praat
c0325	posthoc_perfect__mwu_p	0.6139178031705241	praat
c0325	posthoc_welch__paired_diff	-3	praat
c0325	posthoc_welch__corr_diff	6.4	praat
c0325	posthoc_welch__perfect_diff	8.5	praat
c0325	posthoc_welch__mwu_diff	9	praat
c0325	posthoc_paired__corr_diff	9.399999999999999	praat
c0325	posthoc_paired__perfect_diff	11.5	praat
c0325	posthoc_paired__mwu_diff	12	praat
c0325	posthoc_corr__perfect_diff	2	praat
c0325	posthoc_corr__mwu_diff	2.6500000000000004	praat
c0325	posthoc_perfect__mwu_diff	0.5	praat
c0326	n	50	praat
c0326	k	5	praat
c0326	posthoc_welch__paired_padj	0.2834093031013125	praat
c0326	posthoc_welch__paired_diff	-2.666666666666666	praat
c0326	posthoc_welch__paired_f	1.3027520896376144	praat
c0326	posthoc_welch__corr_padj	5.2476214614961237e-05	praat
c0326	posthoc_welch__corr_diff	6.428571428571429	praat
c0326	posthoc_welch__corr_f	8.096764173180214	praat
c0326	posthoc_welch__perfect_padj	2.3956249725057354e-07	praat
c0326	posthoc_welch__perfect_diff	9	praat
c0326	posthoc_welch__perfect_f	13.602563810942756	praat
c0326	posthoc_welch__mwu_padj	2.8474750524408517e-05	praat
c0326	posthoc_welch__mwu_diff	9.5	praat
c0326	posthoc_welch__mwu_f	8.660538863757205	praat
c0326	posthoc_paired__corr_padj	7.0813670248780965e-09	praat
c0326	posthoc_paired__corr_diff	9.095238095238095	praat
c0326	posthoc_paired__corr_f	17.952702225369787	praat
c0326	posthoc_paired__perfect_padj	6.33164761142111e-11	praat
c0326	posthoc_paired__perfect_diff	11.666666666666666	praat
c0326	posthoc_paired__perfect_f	24.93548921571998	praat
c0326	posthoc_paired__mwu_padj	7.8130278364445e-08	praat
c0326	posthoc_paired__mwu_diff	12.166666666666666	praat
c0326	posthoc_paired__mwu_f	14.91523920751316	praat
c0326	posthoc_corr__perfect_padj	0.28612156970413205	praat
c0326	posthoc_corr__perfect_diff	2.571428571428571	praat
c0326	posthoc_corr__perfect_f	1.2954822677088338	praat
c0326	posthoc_corr__mwu_padj	0.42497935204685433	praat
c0326	posthoc_corr__mwu_diff	3.071428571428571	praat
c0326	posthoc_corr__mwu_f	0.9857393880632238	praat
c0326	posthoc_perfect__mwu_padj	0.9988387945503088	praat
c0326	posthoc_perfect__mwu_diff	0.5	praat
c0326	posthoc_perfect__mwu_f	0.023990412364978408	praat
c0326	posthoc_welch__paired_ci_low	-6.418482853456162	praat
c0326	posthoc_welch__paired_ci_high	1.08514952012283	praat
c0326	posthoc_welch__corr_ci_low	2.800611860430895	praat
c0326	posthoc_welch__corr_ci_high	10.056530996711963	praat
c0326	posthoc_welch__perfect_ci_low	5.0813557957622395	praat
c0326	posthoc_welch__perfect_ci_high	12.918644204237761	praat
c0326	posthoc_welch__mwu_ci_low	4.316120979521143	praat
c0326	posthoc_welch__mwu_ci_high	14.683879020478857	praat
c0326	posthoc_paired__corr_ci_low	5.648146142865496	praat
c0326	posthoc_paired__corr_ci_high	12.542330047610694	praat
c0326	posthoc_paired__perfect_ci_low	7.91485047987717	praat
c0326	posthoc_paired__perfect_ci_high	15.418482853456162	praat
c0326	posthoc_paired__mwu_ci_low	7.107718752424979	praat
c0326	posthoc_paired__mwu_ci_high	17.225614580908353	praat
c0326	posthoc_corr__perfect_ci_low	-1.0565309967119627	praat
c0326	posthoc_corr__perfect_ci_high	6.1993881395691055	praat
c0326	posthoc_corr__mwu_ci_low	-1.8963596615396066	praat
c0326	posthoc_corr__mwu_ci_high	8.039216804396748	praat
c0326	posthoc_perfect__mwu_ci_low	-4.683879020478857	praat
c0326	posthoc_perfect__mwu_ci_high	5.683879020478857	praat
c0327	n	50	praat
c0327	k	5	praat
c0327	posthoc_corr__mwu_padj	0.15639701607947815	praat
c0327	posthoc_corr__mwu_t	2.749454917621261	praat
c0327	posthoc_corr__mwu_cohens_d	0.9827358526596335	praat
c0327	posthoc_corr__mwu_p	0.015639701607947816	praat
c0327	posthoc_corr__paired_padj	5.42098097699514e-07	praat
c0327	posthoc_corr__paired_t	-7.823711198795349	praat
c0327	posthoc_corr__paired_cohens_d	-3.0043639277189063	praat
c0327	posthoc_corr__paired_p	5.4209809769951396e-08	praat
c0327	posthoc_corr__perfect_padj	0.2153786164407209	praat
c0327	posthoc_corr__perfect_t	2.5053113578905046	praat
c0327	posthoc_corr__perfect_cohens_d	0.9215557470842439	praat
c0327	posthoc_corr__perfect_p	0.02153786164407209	praat
c0327	posthoc_corr__welch_padj	0.0011611549023031874	praat
c0327	posthoc_corr__welch_t	-4.750506939523274	praat
c0327	posthoc_corr__welch_cohens_d	-1.9411425885796207	praat
c0327	posthoc_corr__welch_p	0.00011611549023031874	praat
c0327	posthoc_mwu__paired_padj	1.0112453495982535e-06	praat
c0327	posthoc_mwu__paired_t	-12.569912307482092	praat
c0327	posthoc_mwu__paired_cohens_d	-5.303958509195748	praat
c0327	posthoc_mwu__paired_p	1.0112453495982535e-07	praat
c0327	posthoc_mwu__perfect_padj	1	praat
c0327	posthoc_mwu__perfect_t	-0.6255432421712243	praat
c0327	posthoc_mwu__perfect_cohens_d	-0.3464101615137754	praat
c0327	posthoc_mwu__perfect_p	0.5531166300326702	praat
c0327	posthoc_mwu__welch_padj	4.1124187385178624e-05	praat
c0327	posthoc_mwu__welch_t	-7.981596478959655	praat
c0327	posthoc_mwu__welch_cohens_d	-3.3763886032268258	praat
c0327	posthoc_mwu__welch_p	4.112418738517862e-06	praat
c0327	posthoc_paired__perfect_padj	5.514634595004311e-10	praat
c0327	posthoc_paired__perfect_t	13.5400640077266	praat
c0327	posthoc_paired__perfect_cohens_d	5.540916385036406	praat
c0327	posthoc_paired__perfect_p	5.514634595004311e-11	praat
c0327	posthoc_paired__welch_padj	0.4507196258852341	praat
c0327	posthoc_paired__welch_t	2.162808559208922	praat
c0327	posthoc_paired__welch_cohens_d	0.9467621366623015	praat
c0327	posthoc_paired__welch_p	0.04507196258852341	praat
c0327	posthoc_perfect__welch_padj	2.0360745160275394e-05	praat
c0327	posthoc_perfect__welch_t	-8.140806303599616	praat
c0327	posthoc_perfect__welch_cohens_d	-3.640679257301507	praat
c0327	posthoc_perfect__welch_p	2.0360745160275393e-06	praat
c0327	posthoc_corr__mwu_df	14.026898610778254	praat
c0327	posthoc_corr__mwu_diff	3.071428571428571	praat
c0327	posthoc_corr__mwu_ci_low	-0.6424343943854081	praat
c0327	posthoc_corr__mwu_ci_high	6.78529153724255	praat
c0327	posthoc_corr__paired_df	23.490046769286725	praat
c0327	posthoc_corr__paired_diff	-9.095238095238095	praat
c0327	posthoc_corr__paired_ci_low	-12.695840426669216	praat
c0327	posthoc_corr__paired_ci_high	-5.494635763806974	praat
c0327	posthoc_corr__perfect_df	18.925999014422576	praat
c0327	posthoc_corr__perfect_diff	2.571428571428571	praat
c0327	posthoc_corr__perfect_ci_low	-0.6876942565928652	praat
c0327	posthoc_corr__perfect_ci_high	5.830551399450007	praat
c0327	posthoc_corr__welch_df	20.415307172417684	praat
c0327	posthoc_corr__welch_diff	-6.428571428571429	praat
c0327	posthoc_corr__welch_ci_low	-10.685327545723366	praat
c0327	posthoc_corr__welch_ci_high	-2.1718153114194916	praat
c0327	posthoc_mwu__paired_df	10.642769276189538	praat
c0327	posthoc_mwu__paired_diff	-12.166666666666666	praat
c0327	posthoc_mwu__paired_ci_low	-15.578298972588428	praat
c0327	posthoc_mwu__paired_ci_high	-8.755034360744904	praat
c0327	posthoc_mwu__perfect_df	6.442489851150203	praat
c0327	posthoc_mwu__perfect_diff	-0.5	praat
c0327	posthoc_mwu__perfect_ci_low	-3.83699073995395	praat
c0327	posthoc_mwu__perfect_ci_high	2.83699073995395	praat
c0327	posthoc_mwu__welch_df	11.876712328767125	praat
c0327	posthoc_mwu__welch_diff	-9.5	praat
c0327	posthoc_mwu__welch_ci_low	-13.589796848662747	praat
c0327	posthoc_mwu__welch_ci_high	-5.410203151337252	praat
c0327	posthoc_paired__perfect_df	18.31945502967194	praat
c0327	posthoc_paired__perfect_diff	11.666666666666666	praat
c0327	posthoc_paired__perfect_ci_low	8.918919270499028	praat
c0327	posthoc_paired__perfect_ci_high	14.414414062834304	praat
c0327	posthoc_paired__welch_df	17.028808201623235	praat
c0327	posthoc_paired__welch_diff	2.666666666666666	praat
c0327	posthoc_paired__welch_ci_low	-1.3055223504015494	praat
c0327	posthoc_paired__welch_ci_high	6.6388556837348816	praat
c0327	posthoc_perfect__welch_df	12.811764705882355	praat
c0327	posthoc_perfect__welch_diff	-9	praat
c0327	posthoc_perfect__welch_ci_low	-12.73919124588566	praat
c0327	posthoc_perfect__welch_ci_high	-5.260808754114341	praat
c0328	n	50	praat
c0328	k	5	praat
c0328	posthoc_corr__mwu_padj	0.06255880643179126	praat
c0328	posthoc_corr__mwu_t	2.749454917621261	praat
c0328	posthoc_corr__mwu_cohens_d	0.9827358526596335	praat
c0328	posthoc_corr__mwu_p	0.015639701607947816	praat
c0328	posthoc_corr__paired_padj	4.878882879295625e-07	praat
c0328	posthoc_corr__paired_t	-7.823711198795349	praat
c0328	posthoc_corr__paired_cohens_d	-3.0043639277189063	praat
c0328	posthoc_corr__paired_p	5.4209809769951396e-08	praat
c0328	posthoc_corr__perfect_padj	0.06461358493221626	praat
c0328	posthoc_corr__perfect_t	2.5053113578905046	praat
c0328	posthoc_corr__perfect_cohens_d	0.9215557470842439	praat
c0328	posthoc_corr__perfect_p	0.02153786164407209	praat
c0328	posthoc_corr__welch_padj	0.0005805774511515937	praat
c0328	posthoc_corr__welch_t	-4.750506939523274	praat
c0328	posthoc_corr__welch_cohens_d	-1.9411425885796207	praat
c0328	posthoc_corr__welch_p	0.00011611549023031874	praat
c0328	posthoc_mwu__paired_padj	8.089962796786028e-07	praat
c0328	posthoc_mwu__paired_t	-12.569912307482092	praat
c0328	posthoc_mwu__paired_cohens_d	-5.303958509195748	praat
c0328	posthoc_mwu__paired_p	1.0112453495982535e-07	praat
c0328	posthoc_mwu__perfect_padj	0.5531166300326702	praat
c0328	posthoc_mwu__perfect_t	-0.6255432421712243	praat
c0328	posthoc_mwu__perfect_cohens_d	-0.3464101615137754	praat
c0328	posthoc_mwu__perfect_p	0.5531166300326702	praat
c0328	posthoc_mwu__welch_padj	2.467451243110717e-05	praat
c0328	posthoc_mwu__welch_t	-7.981596478959655	praat
c0328	posthoc_mwu__welch_cohens_d	-3.3763886032268258	praat
c0328	posthoc_mwu__welch_p	4.112418738517862e-06	praat
c0328	posthoc_paired__perfect_padj	5.514634595004311e-10	praat
c0328	posthoc_paired__perfect_t	13.5400640077266	praat
c0328	posthoc_paired__perfect_cohens_d	5.540916385036406	praat
c0328	posthoc_paired__perfect_p	5.514634595004311e-11	praat
c0328	posthoc_paired__welch_padj	0.09014392517704682	praat
c0328	posthoc_paired__welch_t	2.162808559208922	praat
c0328	posthoc_paired__welch_cohens_d	0.9467621366623015	praat
c0328	posthoc_paired__welch_p	0.04507196258852341	praat
c0328	posthoc_perfect__welch_padj	1.4252521612192775e-05	praat
c0328	posthoc_perfect__welch_t	-8.140806303599616	praat
c0328	posthoc_perfect__welch_cohens_d	-3.640679257301507	praat
c0328	posthoc_perfect__welch_p	2.0360745160275393e-06	praat
c0328	posthoc_corr__mwu_df	14.026898610778254	praat
c0328	posthoc_corr__mwu_diff	3.071428571428571	praat
c0328	posthoc_corr__paired_df	23.490046769286725	praat
c0328	posthoc_corr__paired_diff	-9.095238095238095	praat
c0328	posthoc_corr__perfect_df	18.925999014422576	praat
c0328	posthoc_corr__perfect_diff	2.571428571428571	praat
c0328	posthoc_corr__welch_df	20.415307172417684	praat
c0328	posthoc_corr__welch_diff	-6.428571428571429	praat
c0328	posthoc_mwu__paired_df	10.642769276189538	praat
c0328	posthoc_mwu__paired_diff	-12.166666666666666	praat
c0328	posthoc_mwu__perfect_df	6.442489851150203	praat
c0328	posthoc_mwu__perfect_diff	-0.5	praat
c0328	posthoc_mwu__welch_df	11.876712328767125	praat
c0328	posthoc_mwu__welch_diff	-9.5	praat
c0328	posthoc_paired__perfect_df	18.31945502967194	praat
c0328	posthoc_paired__perfect_diff	11.666666666666666	praat
c0328	posthoc_paired__welch_df	17.028808201623235	praat
c0328	posthoc_paired__welch_diff	2.666666666666666	praat
c0328	posthoc_perfect__welch_df	12.811764705882355	praat
c0328	posthoc_perfect__welch_diff	-9	praat
c0329	n	50	praat
c0329	k	5	praat
c0329	posthoc_corr__mwu_padj	0.02234243086849688	praat
c0329	posthoc_corr__mwu_t	2.749454917621261	praat
c0329	posthoc_corr__mwu_cohens_d	0.9827358526596335	praat
c0329	posthoc_corr__mwu_p	0.015639701607947816	praat
c0329	posthoc_corr__paired_padj	2.71049048849757e-07	praat
c0329	posthoc_corr__paired_t	-7.823711198795349	praat
c0329	posthoc_corr__paired_cohens_d	-3.0043639277189063	praat
c0329	posthoc_corr__paired_p	5.4209809769951396e-08	praat
c0329	posthoc_corr__perfect_padj	0.026922327055090112	praat
c0329	posthoc_corr__perfect_t	2.5053113578905046	praat
c0329	posthoc_corr__perfect_cohens_d	0.9215557470842439	praat
c0329	posthoc_corr__perfect_p	0.02153786164407209	praat
c0329	posthoc_corr__welch_padj	0.00019352581705053124	praat
c0329	posthoc_corr__welch_t	-4.750506939523274	praat
c0329	posthoc_corr__welch_cohens_d	-1.9411425885796207	praat
c0329	posthoc_corr__welch_p	0.00011611549023031874	praat
c0329	posthoc_mwu__paired_padj	3.370817831994178e-07	praat
c0329	posthoc_mwu__paired_t	-12.569912307482092	praat
c0329	posthoc_mwu__paired_cohens_d	-5.303958509195748	praat
c0329	posthoc_mwu__paired_p	1.0112453495982535e-07	praat
c0329	posthoc_mwu__perfect_padj	0.5531166300326702	praat
c0329	posthoc_mwu__perfect_t	-0.6255432421712243	praat
c0329	posthoc_mwu__perfect_cohens_d	-0.3464101615137754	praat
c0329	posthoc_mwu__perfect_p	0.5531166300326702	praat
c0329	posthoc_mwu__welch_padj	8.224837477035724e-06	praat
c0329	posthoc_mwu__welch_t	-7.981596478959655	praat
c0329	posthoc_mwu__welch_cohens_d	-3.3763886032268258	praat
c0329	posthoc_mwu__welch_p	4.112418738517862e-06	praat
c0329	posthoc_paired__perfect_padj	5.514634595004311e-10	praat
c0329	posthoc_paired__perfect_t	13.5400640077266	praat
c0329	posthoc_paired__perfect_cohens_d	5.540916385036406	praat
c0329	posthoc_paired__perfect_p	5.514634595004311e-11	praat
c0329	posthoc_paired__welch_padj	0.05007995843169268	praat
c0329	posthoc_paired__welch_t	2.162808559208922	praat
c0329	posthoc_paired__welch_cohens_d	0.9467621366623015	praat
c0329	posthoc_paired__welch_p	0.04507196258852341	praat
c0329	posthoc_perfect__welch_padj	5.0901862900688485e-06	praat
c0329	posthoc_perfect__welch_t	-8.140806303599616	praat
c0329	posthoc_perfect__welch_cohens_d	-3.640679257301507	praat
c0329	posthoc_perfect__welch_p	2.0360745160275393e-06	praat
c0329	posthoc_corr__mwu_df	14.026898610778254	praat
c0329	posthoc_corr__mwu_diff	3.071428571428571	praat
c0329	posthoc_corr__paired_df	23.490046769286725	praat
c0329	posthoc_corr__paired_diff	-9.095238095238095	praat
c0329	posthoc_corr__perfect_df	18.925999014422576	praat
c0329	posthoc_corr__perfect_diff	2.571428571428571	praat
c0329	posthoc_corr__welch_df	20.415307172417684	praat
c0329	posthoc_corr__welch_diff	-6.428571428571429	praat
c0329	posthoc_mwu__paired_df	10.642769276189538	praat
c0329	posthoc_mwu__paired_diff	-12.166666666666666	praat
c0329	posthoc_mwu__perfect_df	6.442489851150203	praat
c0329	posthoc_mwu__perfect_diff	-0.5	praat
c0329	posthoc_mwu__welch_df	11.876712328767125	praat
c0329	posthoc_mwu__welch_diff	-9.5	praat
c0329	posthoc_paired__perfect_df	18.31945502967194	praat
c0329	posthoc_paired__perfect_diff	11.666666666666666	praat
c0329	posthoc_paired__welch_df	17.028808201623235	praat
c0329	posthoc_paired__welch_diff	2.666666666666666	praat
c0329	posthoc_perfect__welch_df	12.811764705882355	praat
c0329	posthoc_perfect__welch_diff	-9	praat
c0330	n	50	praat
c0330	k	5	praat
c0330	posthoc_corr__mwu_padj	1	praat
c0330	posthoc_corr__mwu_t	1.7333831137362692	praat
c0330	posthoc_corr__mwu_cohens_d	0.9827358526596335	praat
c0330	posthoc_corr__mwu_p	0.1022521458378574	praat
c0330	posthoc_corr__paired_padj	7.108583180103026e-07	praat
c0330	posthoc_corr__paired_t	-7.636959822292356	praat
c0330	posthoc_corr__paired_cohens_d	-3.0043639277189063	praat
c0330	posthoc_corr__paired_p	7.108583180103026e-08	praat
c0330	posthoc_corr__perfect_padj	0.3659094055381841	praat
c0330	posthoc_corr__perfect_t	2.2257685872689748	praat
c0330	posthoc_corr__perfect_cohens_d	0.9215557470842439	praat
c0330	posthoc_corr__perfect_p	0.03659094055381841	praat
c0330	posthoc_corr__welch_padj	0.0011235385191574966	praat
c0330	posthoc_corr__welch_t	-4.688304761530115	praat
c0330	posthoc_corr__welch_cohens_d	-1.9411425885796207	praat
c0330	posthoc_corr__welch_p	0.00011235385191574967	praat
c0330	posthoc_mwu__paired_padj	2.643054826818037e-06	praat
c0330	posthoc_mwu__paired_t	-9.186725619164315	praat
c0330	posthoc_mwu__paired_cohens_d	-5.303958509195748	praat
c0330	posthoc_mwu__paired_p	2.643054826818037e-07	praat
c0330	posthoc_mwu__perfect_padj	1	praat
c0330	posthoc_mwu__perfect_t	-0.5855400437691199	praat
c0330	posthoc_mwu__perfect_cohens_d	-0.3464101615137754	praat
c0330	posthoc_mwu__perfect_p	0.5690331249007394	praat
c0330	posthoc_mwu__welch_padj	0.000980222612673942	praat
c0330	posthoc_mwu__welch_t	-5.707138387268051	praat
c0330	posthoc_mwu__welch_cohens_d	-3.3763886032268258	praat
c0330	posthoc_mwu__welch_p	9.80222612673942e-05	praat
c0330	posthoc_paired__perfect_padj	3.542304644700696e-10	praat
c0330	posthoc_paired__perfect_t	12.940792666314373	praat
c0330	posthoc_paired__perfect_cohens_d	5.540916385036406	praat
c0330	posthoc_paired__perfect_p	3.542304644700696e-11	praat
c0330	posthoc_paired__welch_padj	0.3883446934427562	praat
c0330	posthoc_paired__welch_t	2.2111599712911274	praat
c0330	posthoc_paired__welch_cohens_d	0.9467621366623015	praat
c0330	posthoc_paired__welch_p	0.03883446934427562	praat
c0330	posthoc_perfect__welch_padj	1.9098167972416887e-06	praat
c0330	posthoc_perfect__welch_t	-8.140806303599616	praat
c0330	posthoc_perfect__welch_cohens_d	-3.640679257301507	praat
c0330	posthoc_perfect__welch_p	1.909816797241689e-07	praat
c0330	posthoc_corr__mwu_df	16	praat
c0330	posthoc_corr__mwu_diff	3.071428571428571	praat
c0330	posthoc_corr__mwu_ci_low	-2.6908658396045526	praat
c0330	posthoc_corr__mwu_ci_high	8.833722982461694	praat
c0330	posthoc_corr__paired_df	24	praat
c0330	posthoc_corr__paired_diff	-9.095238095238095	praat
c0330	posthoc_corr__paired_ci_low	-12.775885527753054	praat
c0330	posthoc_corr__paired_ci_high	-5.4145906627231355	praat
c0330	posthoc_corr__perfect_df	22	praat
c0330	posthoc_corr__perfect_diff	2.571428571428571	praat
c0330	posthoc_corr__perfect_ci_low	-1.0317464040189464	praat
c0330	posthoc_corr__perfect_ci_high	6.174603546876089	praat
c0330	posthoc_corr__welch_df	22	praat
c0330	posthoc_corr__welch_diff	-6.428571428571429	praat
c0330	posthoc_corr__welch_ci_low	-10.705081853294395	praat
c0330	posthoc_corr__welch_ci_high	-2.1520610038484618	praat
c0330	posthoc_mwu__paired_df	14	praat
c0330	posthoc_mwu__paired_diff	-12.166666666666666	praat
c0330	posthoc_mwu__paired_ci_low	-16.571133952154547	praat
c0330	posthoc_mwu__paired_ci_high	-7.762199381178786	praat
c0330	posthoc_mwu__perfect_df	12	praat
c0330	posthoc_mwu__perfect_diff	-0.5	praat
c0330	posthoc_mwu__perfect_ci_low	-3.4275916128838646	praat
c0330	posthoc_mwu__perfect_ci_high	2.4275916128838646	praat
c0330	posthoc_mwu__welch_df	12	praat
c0330	posthoc_mwu__welch_diff	-9.5	praat
c0330	posthoc_mwu__welch_ci_low	-15.206926675273321	praat
c0330	posthoc_mwu__welch_ci_high	-3.793073324726679	praat
c0330	posthoc_paired__perfect_df	20	praat
c0330	posthoc_paired__perfect_diff	11.666666666666666	praat
c0330	posthoc_paired__perfect_ci_low	8.823743993183593	praat
c0330	posthoc_paired__perfect_ci_high	14.50958934014974	praat
c0330	posthoc_paired__welch_df	20	praat
c0330	posthoc_paired__welch_diff	2.666666666666666	praat
c0330	posthoc_paired__welch_ci_low	-1.1363454161001738	praat
c0330	posthoc_paired__welch_ci_high	6.4696787494335055	praat
c0330	posthoc_perfect__welch_df	18	praat
c0330	posthoc_perfect__welch_diff	-9	praat
c0330	posthoc_perfect__welch_ci_low	-12.533945769914231	praat
c0330	posthoc_perfect__welch_ci_high	-5.466054230085769	praat
c0331	n	50	praat
c0331	k	5	praat
c0331	posthoc_corr__mwu_padj	0.2045042916757148	praat
c0331	posthoc_corr__mwu_t	1.7333831137362692	praat
c0331	posthoc_corr__mwu_cohens_d	0.9827358526596335	praat
c0331	posthoc_corr__mwu_p	0.1022521458378574	praat
c0331	posthoc_corr__paired_padj	6.397724862092723e-07	praat
c0331	posthoc_corr__paired_t	-7.636959822292356	praat
c0331	posthoc_corr__paired_cohens_d	-3.0043639277189063	praat
c0331	posthoc_corr__paired_p	7.108583180103026e-08	praat
c0331	posthoc_corr__perfect_padj	0.14636376221527364	praat
c0331	posthoc_corr__perfect_t	2.2257685872689748	praat
c0331	posthoc_corr__perfect_cohens_d	0.9215557470842439	praat
c0331	posthoc_corr__perfect_p	0.03659094055381841	praat
c0331	posthoc_corr__welch_padj	0.0005881335676043652	praat
c0331	posthoc_corr__welch_t	-4.688304761530115	praat
c0331	posthoc_corr__welch_cohens_d	-1.9411425885796207	praat
c0331	posthoc_corr__welch_p	0.00011235385191574967	praat
c0331	posthoc_mwu__paired_padj	1.850138378772626e-06	praat
c0331	posthoc_mwu__paired_t	-9.186725619164315	praat
c0331	posthoc_mwu__paired_cohens_d	-5.303958509195748	praat
c0331	posthoc_mwu__paired_p	2.643054826818037e-07	praat
c0331	posthoc_mwu__perfect_padj	0.5690331249007394	praat
c0331	posthoc_mwu__perfect_t	-0.5855400437691199	praat
c0331	posthoc_mwu__perfect_cohens_d	-0.3464101615137754	praat
c0331	posthoc_mwu__perfect_p	0.5690331249007394	praat
c0331	posthoc_mwu__welch_padj	0.0005881335676043652	praat
c0331	posthoc_mwu__welch_t	-5.707138387268051	praat
c0331	posthoc_mwu__welch_cohens_d	-3.3763886032268258	praat
c0331	posthoc_mwu__welch_p	9.80222612673942e-05	praat
c0331	posthoc_paired__perfect_padj	3.542304644700696e-10	praat
c0331	posthoc_paired__perfect_t	12.940792666314373	praat
c0331	posthoc_paired__perfect_cohens_d	5.540916385036406	praat
c0331	posthoc_paired__perfect_p	3.542304644700696e-11	praat
c0331	posthoc_paired__welch_padj	0.14636376221527364	praat
c0331	posthoc_paired__welch_t	2.2111599712911274	praat
c0331	posthoc_paired__welch_cohens_d	0.9467621366623015	praat
c0331	posthoc_paired__welch_p	0.03883446934427562	praat
c0331	posthoc_perfect__welch_padj	1.5278534377933512e-06	praat
c0331	posthoc_perfect__welch_t	-8.140806303599616	praat
c0331	posthoc_perfect__welch_cohens_d	-3.640679257301507	praat
c0331	posthoc_perfect__welch_p	1.909816797241689e-07	praat
c0331	posthoc_corr__mwu_df	16	praat
c0331	posthoc_corr__mwu_diff	3.071428571428571	praat
c0331	posthoc_corr__paired_df	24	praat
c0331	posthoc_corr__paired_diff	-9.095238095238095	praat
c0331	posthoc_corr__perfect_df	22	praat
c0331	posthoc_corr__perfect_diff	2.571428571428571	praat
c0331	posthoc_corr__welch_df	22	praat
c0331	posthoc_corr__welch_diff	-6.428571428571429	praat
c0331	posthoc_mwu__paired_df	14	praat
c0331	posthoc_mwu__paired_diff	-12.166666666666666	praat
c0331	posthoc_mwu__perfect_df	12	praat
c0331	posthoc_mwu__perfect_diff	-0.5	praat
c0331	posthoc_mwu__welch_df	12	praat
