# rename_call_sites.tsv -- every line holding a retired public-procedure
# name, with its disposition and what the reference DOES.
# Generated by walkthrough/kit/build_rename_inventory.py. Do not hand-edit.
# Every file is searched; no extension filter. Disposition comes from
# RENAME_SCOPE.tsv. Classification is a hint: the ruling requires it
# recorded per file by whoever does the pass, and rule_fired says why.
old_name	new_name	disposition	klass	rule_fired	file	line	line_text
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-graphs-form.praat	9692	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-graphs-form.praat	9694	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/graphs/eml-graphs-form.praat	9700	@emlBridgeGroupComparison: objectId, histValueCol$, histGroupCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutM
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-graphs-form.praat	9701	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-graphs-form.praat	9702	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/graphs/eml-graphs-form.praat	9708	@emlBridgeGroupComparison: objectId, gbValueCol$, gbSubCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-graphs-form.praat	9709	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-graphs-form.praat	9710	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-graphs-form.praat	9712	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	50	#   @emlBridgeGroupComparison    — run group test, populate brackets
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	461	# THE HALVES ARE NOT JOINED BY THIS PROCEDURE BY ACCIDENT. @emlBridgeGroupComparison
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	1755	#     the bridge (@emlBridgeGroupComparison.gLabel$[]);
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	2479	# @emlBridgeGroupComparison
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	2503	procedure emlBridgeGroupComparison: .tableId, .dataCol$, .factorCol$, .alpha, .style$, .showNS, .showEffect, .testType$, .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	3246	... "@emlBridgeGroupComparison: data, """ + .dataCol$ + """, """
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	3420	#   recorded   -> @emlBridgeGroupComparison's .recResult$, which is neither.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	3455	# Called by eml-graphs.praat after @emlBridgeGroupComparison has run.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	3462	.nGroups = emlBridgeGroupComparison.nGroups
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	3463	.testType$ = emlBridgeGroupComparison.testType$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	3472	.g1$ = emlBridgeGroupComparison.gLabel$ [1]
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	3473	.g2$ = emlBridgeGroupComparison.gLabel$ [2]
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	3549	# skip this procedure when emlBridgeGroupComparison.error$ is non-empty,
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/graphs/eml-annotation-procedures.praat	3580	if emlKruskalWallis.p < emlBridgeGroupComparison.alpha
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	45	25  #        [1] Two new globals, @emlBridgeGroupComparison writes both:
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	ABSENCE_ASSERTION	wording asserts the name is gone	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	189	164  #        [2] @emlBridgeGroupComparison no longer aborts when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	199	174  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	262	237  #        in @emlBridgeGroupComparison, updated 17 @eml_getGroupData
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	317	292  # v2.7: annotMatrixPosthoc$ global — set by @emlBridgeGroupComparison at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	362	337  #        @emlBridgeGroupComparison: .forceMatrix replaced by .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	3990	23  #        [1] Two new globals, @emlBridgeGroupComparison writes both:
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	4138	166  #        [2] @emlBridgeGroupComparison does not abort when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	4148	176  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	4211	239  #        in @emlBridgeGroupComparison, updated 17 @eml_getGroupData
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	4266	294  # v2.7: annotMatrixPosthoc$ global — set by @emlBridgeGroupComparison at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/plugin/dev/HISTORY_LEDGER.md	4311	339  #        @emlBridgeGroupComparison: .forceMatrix replaced by .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/correlgroup/out/work/plugin/dev/tools/procs.json	858	"emlBridgeGroupComparison",
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/stats/eml-record.praat	2594	#     @emlBridgeGroupComparison: data, "val", "grp", 0.05, ...
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/correlgroup/out/work/K_movedok/stats/eml-record.praat	2716	elsif .proc$ = "emlBridgeGroupComparison"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/stats/eml-analysis.praat	745	; procedure below -- the hazard @emlBridgeGroupComparison documents at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/stats/eml-analysis.praat	2239	; again -- the same hazard @emlBridgeGroupComparison documents for
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	1233	# Maps a correction index onto the string @emlBridgeGroupComparison expects in
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	3081	# NO BRACKETS IS NOT AN EDGE CASE. @emlBridgeGroupComparison sets
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	3563	# @emlBridgeGroupComparison does not take it as an argument, it reads the
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	3565	# @emlBridgeGroupComparison, eml-annotation-procedures.praat. (Search for
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	3585	# side ignores the value. The Tukey branch of @emlBridgeGroupComparison —
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9671	# Every @emlBridgeGroupComparison call below delivers the
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9682	@emlBridgeGroupComparison: objectId, valueColName$, groupColName$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutM
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9683	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9684	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9690	@emlBridgeGroupComparison: objectId, gvValueCol$, gvSubCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9691	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9692	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9694	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9700	@emlBridgeGroupComparison: objectId, histValueCol$, histGroupCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutM
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9701	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9702	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9708	@emlBridgeGroupComparison: objectId, gbValueCol$, gbSubCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9709	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9710	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-graphs-form.praat	9712	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	50	#   @emlBridgeGroupComparison    — run group test, populate brackets
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	461	# THE HALVES ARE NOT JOINED BY THIS PROCEDURE BY ACCIDENT. @emlBridgeGroupComparison
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	1755	#     the bridge (@emlBridgeGroupComparison.gLabel$[]);
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	2479	# @emlBridgeGroupComparison
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	2503	procedure emlBridgeGroupComparison: .tableId, .dataCol$, .factorCol$, .alpha, .style$, .showNS, .showEffect, .testType$, .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	3246	... "@emlBridgeGroupComparison: data, """ + .dataCol$ + """, """
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	3420	#   recorded   -> @emlBridgeGroupComparison's .recResult$, which is neither.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	3455	# Called by eml-graphs.praat after @emlBridgeGroupComparison has run.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	3462	.nGroups = emlBridgeGroupComparison.nGroups
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	3463	.testType$ = emlBridgeGroupComparison.testType$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	3472	.g1$ = emlBridgeGroupComparison.gLabel$ [1]
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	3473	.g2$ = emlBridgeGroupComparison.gLabel$ [2]
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	3549	# skip this procedure when emlBridgeGroupComparison.error$ is non-empty,
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/graphs/eml-annotation-procedures.praat	3580	if emlKruskalWallis.p < emlBridgeGroupComparison.alpha
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	45	25  #        [1] Two new globals, @emlBridgeGroupComparison writes both:
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	ABSENCE_ASSERTION	wording asserts the name is gone	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	189	164  #        [2] @emlBridgeGroupComparison no longer aborts when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	199	174  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	262	237  #        in @emlBridgeGroupComparison, updated 17 @eml_getGroupData
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	317	292  # v2.7: annotMatrixPosthoc$ global — set by @emlBridgeGroupComparison at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	362	337  #        @emlBridgeGroupComparison: .forceMatrix replaced by .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	3990	23  #        [1] Two new globals, @emlBridgeGroupComparison writes both:
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	4138	166  #        [2] @emlBridgeGroupComparison does not abort when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	4148	176  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	4211	239  #        in @emlBridgeGroupComparison, updated 17 @eml_getGroupData
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	4266	294  # v2.7: annotMatrixPosthoc$ global — set by @emlBridgeGroupComparison at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/K_movedok/dev/HISTORY_LEDGER.md	4311	339  #        @emlBridgeGroupComparison: .forceMatrix replaced by .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/correlgroup/out/work/K_movedok/dev/tools/procs.json	858	"emlBridgeGroupComparison",
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/stats/eml-record.praat	2594	#     @emlBridgeGroupComparison: data, "val", "grp", 0.05, ...
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/correlgroup/out/work/H_legit/stats/eml-record.praat	2716	elsif .proc$ = "emlBridgeGroupComparison"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/stats/eml-analysis.praat	745	; procedure below -- the hazard @emlBridgeGroupComparison documents at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/stats/eml-analysis.praat	2239	; again -- the same hazard @emlBridgeGroupComparison documents for
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	1233	# Maps a correction index onto the string @emlBridgeGroupComparison expects in
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	3081	# NO BRACKETS IS NOT AN EDGE CASE. @emlBridgeGroupComparison sets
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	3563	# @emlBridgeGroupComparison does not take it as an argument, it reads the
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	3565	# @emlBridgeGroupComparison, eml-annotation-procedures.praat. (Search for
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	3585	# side ignores the value. The Tukey branch of @emlBridgeGroupComparison —
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9671	# Every @emlBridgeGroupComparison call below delivers the
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9682	@emlBridgeGroupComparison: objectId, valueColName$, groupColName$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutM
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9683	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9684	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9690	@emlBridgeGroupComparison: objectId, gvValueCol$, gvSubCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9691	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9692	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9694	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9700	@emlBridgeGroupComparison: objectId, histValueCol$, histGroupCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutM
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9701	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9702	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9708	@emlBridgeGroupComparison: objectId, gbValueCol$, gbSubCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9709	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9710	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/correlgroup/out/work/H_legit/graphs/eml-graphs-form.praat	9712	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
