5x5_p3	5	5	12	color	normal	1	3	3	OK	1500	1752	209	111	1290	1350	2915	0	3418	16780	0	0	33688	210	1541	845	170	4	3	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.8417	0.7969	1.9667		0	1	1	0	0	5.0000	1500	-1	-1	0	11808	0	11808	1558	1693
5x5_p4	5	5	12	color	normal	1	4	4	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	22962	41	7241	239	590	1	12	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7969	1.9667		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_p5	5	5	12	color	normal	1	5	5	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	22962	210	113	0	0	0	0	0	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7969	1.9667		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_n12_mx_p1	5	5	12	color	normal	1	1	1	OK	1500	2135	209	111	1290	1350	2915	0	3418	21337	0	0	49881	251	154	239	590	1	12	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	7.1188	0.7969	1.9667		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
5x5_n12_mx_p2	5	5	12	color	normal	1	2	2	OK	1821	2135	209	111	1290	1350	2916	11827	3418	21337	0	0	50145	1541	113	239	590	1	12	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	6.0719	0	7.1188	0.7969	1.9667		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
5x5_n12_mx_p3	5	5	12	color	normal	1	3	3	OK	1500	2388	209	111	1290	1350	2923	0	3418	33143	0	0	51100	210	2177	845	170	4	3	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	7.9605	0.7969	1.9667		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	11806	0	28171	1556	2329
5x5_n12_mx_p4	5	5	12	color	normal	1	4	4	OK	1500	2135	209	111	1290	1350	2915	0	3418	21337	0	0	38239	41	7241	239	590	1	12	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	7.1188	0.7969	1.9667		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
5x5_n12_mx_p5	5	5	12	color	normal	1	5	5	OK	1500	2135	209	111	1290	1350	2915	0	3418	21337	0	0	38239	210	113	0	0	0	0	0	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	7.1188	0.7969	1.9667		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
5x5_n12_mx_ctl	5	5	12	color	normal	0	-1	-1	OK	1500	2135	209	111	1290	1350	2915	0	3418	21337	0	0	38239	-1	-1	0	0	0	0	0	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	7.1188	0.7969	1.9667		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
5x5_n24_mx_p1	5	5	24	color	normal	1	1	1	OK	1500	2135	209	111	1290	1350	2915	0	3418	21337	0	0	63586	251	154	239	1150	1	24	24	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	7.1188	0.7969	3.8333		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
