script_refuse	honoured_figtext	ran 230
script_refuse	honoured_figtext	130 4 ‘| 905
script_refuse	honoured_figtext	8 /K. 2- 220
script_refuse	honoured_figtext	> 120 Bad A
script_refuse	honoured_figtext	@ 7 ° 215
script_refuse	honoured_figtext	‘ XY 210
script_refuse	honoured_figtext	110 \
script_refuse	honoured_figtext	y ©
script_refuse	honoured_figtext	‘ 205
script_refuse	honoured_figtext	100
script_refuse	honoured_figtext	2 4 6 8 10 12
script_refuse	honoured_figtext	Time
script_refuse	info	NOTE: a second right-hand y-axis was requested and refused. These series are the same measurement on different subjects, so a second scale would say they are not comparable when they are. The figure was drawn with one y-axis.
script_refuse	info	NOTE: on-figure box backgrounds are drawn as a stipple screen on this platform — Praat draws no image here, so the 70% white sprite macOS and Windows use is replaced by a white lattice of about the same coverage. Data under the box shows through the gaps instead of being erased.
script_refuse	info_lines	2
long_meas2	leg_started	1
long_meas2	ink_empty	0.000704286
long_meas2	s1_title	EML Graphs
long_meas2	s1_want	EML Graphs
long_meas2	s1_shown	Graph type: Line Chart (+Cl) v
long_meas2	s1_shown	Title (blank = auto from table and
long_meas2	s1_shown	columns):
long_meas2	s1_shown	Subtitle:
long_meas2	s1_shown	Colormode: Color v
long_meas2	s1_shown	Figure width (inches): ¢
long_meas2	s1_shown	Figure height (inches): | 4
long_meas2	s1_shown	Erase page first
long_meas2	s1_shown	Panel origin x (inches):
long_meas2	s1_shown	Panel origin y (inches):
long_meas2	s1_shown	Untick Erase to add this figure to the page already drawn.
long_meas2	s1_shown	On a composed page a legend inside the plot is not
long_meas2	s1_shown	given axis room — use Right of plot or Below plot.
long_meas2	s1_shown	Undo Quit Continue
long_meas2	s2_title	Line Chart -- What the lines are
long_meas2	s2_want	Line Chart -- What the lines are
long_meas2	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
long_meas2	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
long_meas2	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
long_meas2	s2_shown	Different measurements: FO and contact quotient — each its own scale.
long_meas2	s2_shown	Undo Go Back Quit Continue
long_meas2	s3_title	Line Chart -- Column Mapping
long_meas2	s3_want	Line Chart -- Column Mapping
long_meas2	s3_shown	[-] Select columns from your Table.
long_meas2	s3_shown	Time column: time Vv
long_meas2	s3_shown	Measurement column: value
long_meas2	s3_shown	Series names come from: measure v
long_meas2	s3_shown	Group order: Table order v
long_meas2	s3_shown	Line style: Solid v
long_meas2	s3_shown	Undo Go Back Quit Advanced Draw
long_meas2	s4_title	Line Chart -- The Right-Hand Axis
long_meas2	s4_want	Line Chart -- The Right-Hand Axis
long_meas2	s4_shown	These two measurements are on different scales, so each gets its own.
long_meas2	s4_shown	Its ticks and its name go in the right margin.
long_meas2	s4_shown	Right hand axis: cq v
long_meas2	s4_shown	\. Right y-axis range (both 0 = auto)
long_meas2	s4_shown	Right minimum: 9g
long_meas2	s4_shown	Right maximum: 9g
long_meas2	s4_shown	\, Right axis label (blank = the column name)
long_meas2	s4_shown	Right axis label:
long_meas2	s4_shown	Right line style: Dashed Vv
long_meas2	s4_shown	Undo Go Back Draw
long_meas2	s5_title	Graph Complete
long_meas2	s5_want	Graph Complete
long_meas2	s5_ink	0.00604929
long_meas2	s5_shown	| Graph has been drawn in the Picture window.
long_meas2	s5_shown	What would you like to do?
long_meas2	s5_shown	Done Save Redraw
long_meas2	steps	5
long_meas2	wait_seconds	0
long_meas2	windows_at_exit	[Praat Objects][Praat Picture][Praat Info]
long_meas2	exited	no
long_meas2	leg_object	7
long_meas2	leg_returned	long_meas2
long_meas2	series_role	measurements
long_meas2	n_series	2
long_meas2	series_cols	f0,cq
long_meas2	time_col	time
long_meas2	value_col	f0
long_meas2	group_col	
long_meas2	right_col	cq
long_meas2	second_axis	1
long_meas2	ci_accepted	0
long_meas2	repeats_found	0
long_meas2	max_per_point	1
long_meas2	ci_offered	0
long_meas2	shape	2
long_meas2	level_mode	1
long_meas2	level_name_col	measure
long_meas2	long_value_col	value
long_meas2	n_numeric	1
long_meas2	n_text	1
long_meas2	y_label	F0
long_meas2	axis_y_min	180
long_meas2	axis_y_max	283.49608977795856
long_meas2	axis_x_min	0.003333333333333327
long_meas2	axis_x_max	1.0383333333333333
long_meas2	drawn_union	0 6 0 4
long_meas2	vars_written	26
long_meas2	fig_png_md5	02933b80afb51efb118f13090338a031
long_meas2	fig_png_bytes	138570
long_meas2	fig_png_px	1800x1200
long_meas2	fig_chromatic_colours	2
long_meas2	fig_colour_#0073B3	20937
long_meas2	fig_colour_#E69E00	20845
long_meas2	fig_chromatic_bands	3482,2899,2651,11148,10180,8340,7275,12344,3440,2362
long_meas2	fig_chromatic_bands_nonempty	10
long_meas2	fig_figtext	FO over time (It longmeas2)
long_meas2	fig_figtext	280
long_meas2	fig_figtext	@0
long_meas2	fig_figtext	@ Cq (right axis) 0.6
long_meas2	fig_figtext	260
long_meas2	fig_figtext	0.55
long_meas2	fig_figtext	@. ee @
long_meas2	fig_figtext	e had ‘e
long_meas2	fig_figtext	240 y . . Os
long_meas2	fig_figtext	° @ / e “oOo
long_meas2	fig_figtext	ire \ © N a
long_meas2	fig_figtext	@ } e
long_meas2	fig_figtext	220 \ f ‘10.45
long_meas2	fig_figtext	e * °
long_meas2	fig_figtext	® A 0.4
long_meas2	fig_figtext	200 e 6
long_meas2	fig_figtext	‘eo. .6
long_meas2	fig_figtext	@
long_meas2	fig_figtext	° 0.35
long_meas2	fig_figtext	180
long_meas2	fig_figtext	01 02 03 04 05 06 O07 08 O09 1
long_meas2	fig_figtext	Time
long_meas2	info	NOTE: on-figure box backgrounds are drawn as a stipple screen on this platform — Praat draws no image here, so the 70% white sprite macOS and Windows use is replaced by a white lattice of about the same coverage. Data under the box shows through the gaps instead of being erased.
long_meas2	info	NOTE: The legend needs y-axis room, so the figure is drawn again on the widened axis. Any notes above this line describe the first, discarded pass and are repeated below.
long_meas2	info_lines	2
long_meas2	display_clear	yes
long_meas3_refuse	leg_started	1
long_meas3_refuse	ink_empty	0.000704286
long_meas3_refuse	s1_title	EML Graphs
long_meas3_refuse	s1_want	EML Graphs
long_meas3_refuse	s1_shown	Graph type: Line Chart (+Cl) v
long_meas3_refuse	s1_shown	Title (blank = auto from table and
long_meas3_refuse	s1_shown	columns):
long_meas3_refuse	s1_shown	Subtitle:
long_meas3_refuse	s1_shown	Colormode: Color v
long_meas3_refuse	s1_shown	Figure width (inches): ¢
long_meas3_refuse	s1_shown	Figure height (inches): | 4
long_meas3_refuse	s1_shown	Erase page first
long_meas3_refuse	s1_shown	Panel origin x (inches):
long_meas3_refuse	s1_shown	Panel origin y (inches):
long_meas3_refuse	s1_shown	Untick Erase to add this figure to the page already drawn.
long_meas3_refuse	s1_shown	On a composed page a legend inside the plot is not
long_meas3_refuse	s1_shown	given axis room — use Right of plot or Below plot.
long_meas3_refuse	s1_shown	Undo Quit Continue
long_meas3_refuse	s2_title	Line Chart -- What the lines are
long_meas3_refuse	s2_want	Line Chart -- What the lines are
long_meas3_refuse	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
long_meas3_refuse	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
long_meas3_refuse	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
long_meas3_refuse	s2_shown	Different measurements: FO and contact quotient — each its own scale.
long_meas3_refuse	s2_shown	Undo Go Back Quit Continue
long_meas3_refuse	s3_title	Line Chart -- Column Mapping
long_meas3_refuse	s3_want	Line Chart -- Column Mapping
long_meas3_refuse	s3_shown	[-] Select columns from your Table.
long_meas3_refuse	s3_shown	Time column: time Vv
long_meas3_refuse	s3_shown	Measurement column: value
long_meas3_refuse	s3_shown	Series names come from: measure v
long_meas3_refuse	s3_shown	Group order: Table order v
long_meas3_refuse	s3_shown	Line style: Solid v
long_meas3_refuse	s3_shown	Undo Go Back Quit Advanced Draw
long_meas3_refuse	s4_title	Line chart
long_meas3_refuse	s4_want	Line chart
long_meas3_refuse	s4_shown	The "measure" column holds 3 different measurements and a
long_meas3_refuse	s4_shown	figure has two vertical axes. Draw the extra ones as stacked
long_meas3_refuse	s4_shown	panels: untick "Erase page first", set a panel origin, and
long_meas3_refuse	s4_shown	press Draw again — or narrow the table to two measurements.
long_meas3_refuse	s4_shown	OK
long_meas3_refuse	s4_ink	0.000704286
long_meas3_refuse	s5_title	Line Chart -- Column Mapping
long_meas3_refuse	s5_want	Line Chart -- Column Mapping
long_meas3_refuse	s5_shown	[-] Select columns from your Table.
long_meas3_refuse	s5_shown	Time column: time Vv
long_meas3_refuse	s5_shown	Measurement column: value
long_meas3_refuse	s5_shown	Series names come from: measure v
long_meas3_refuse	s5_shown	Group order: Table order v
long_meas3_refuse	s5_shown	Line style: Solid v
long_meas3_refuse	s5_shown	Undo Go Back Quit Advanced Draw
long_meas3_refuse	s6_title	Graph Complete
long_meas3_refuse	s6_want	Graph Complete
long_meas3_refuse	s6_ink	0.00525
long_meas3_refuse	s6_shown	| Graph has been drawn in the Picture window.
long_meas3_refuse	s6_shown	What would you like to do?
long_meas3_refuse	s6_shown	Done Save Redraw
long_meas3_refuse	steps	6
long_meas3_refuse	wait_seconds	0
long_meas3_refuse	windows_at_exit	[Praat Objects][Praat Picture][Praat Info]
long_meas3_refuse	exited	no
long_meas3_refuse	leg_object	8
long_meas3_refuse	leg_returned	long_meas3_refuse
long_meas3_refuse	series_role	measurements
long_meas3_refuse	n_series	1
long_meas3_refuse	series_cols	value
long_meas3_refuse	time_col	time
long_meas3_refuse	value_col	value
long_meas3_refuse	group_col	
long_meas3_refuse	right_col	
long_meas3_refuse	second_axis	0
long_meas3_refuse	ci_accepted	0
long_meas3_refuse	repeats_found	0
long_meas3_refuse	max_per_point	1
long_meas3_refuse	ci_offered	0
long_meas3_refuse	shape	2
long_meas3_refuse	level_mode	0
long_meas3_refuse	level_name_col	
long_meas3_refuse	long_value_col	
long_meas3_refuse	n_numeric	1
long_meas3_refuse	n_text	1
long_meas3_refuse	y_label	Value
long_meas3_refuse	axis_y_min	82
long_meas3_refuse	axis_y_max	104
long_meas3_refuse	axis_x_min	0.012000000000000004
long_meas3_refuse	axis_x_max	1.038
long_meas3_refuse	drawn_union	0 6 0 4
long_meas3_refuse	vars_written	26
long_meas3_refuse	fig_png_md5	9f345f180b77179241754dc4f063c47b
long_meas3_refuse	fig_png_bytes	76066
long_meas3_refuse	fig_png_px	1800x1200
long_meas3_refuse	fig_chromatic_colours	1
long_meas3_refuse	fig_colour_#0073B3	16641
long_meas3_refuse	fig_chromatic_bands	3996,0,6541,3449,4377,2484,2225,3193,1003,2362
long_meas3_refuse	fig_chromatic_bands_nonempty	9
long_meas3_refuse	fig_figtext	Value over time (It longmeas3)
long_meas3_refuse	fig_figtext	100
long_meas3_refuse	fig_figtext	95.
long_meas3_refuse	fig_figtext	oO
long_meas3_refuse	fig_figtext	2
long_meas3_refuse	fig_figtext	Ws
long_meas3_refuse	fig_figtext	>
long_meas3_refuse	fig_figtext	90
long_meas3_refuse	fig_figtext	85
long_meas3_refuse	fig_figtext	0.1 02 0.3 04 #05 06 07 «0.8 0.9 1
long_meas3_refuse	fig_figtext	Time
long_meas3_refuse	info	Time series: Line shows the mean per time point. 40 repeated observation(s) were averaged. Use Spaghetti Plot to show individual series, or Time Series (with CI) to show the spread around each mean.
long_meas3_refuse	info_lines	1
long_meas3_refuse	display_clear	yes
--run--	legs_driven	5
subjects4	leg_started	1
subjects4	ink_empty	0.000704286
subjects4	s1_title	EML Graphs
subjects4	s1_want	EML Graphs
subjects4	s1_shown	Graph type: Line Chart (+Cl) v
subjects4	s1_shown	Title (blank = auto from table and
subjects4	s1_shown	columns):
subjects4	s1_shown	Subtitle:
subjects4	s1_shown	Colormode: Color v
subjects4	s1_shown	Figure width (inches): ¢
subjects4	s1_shown	Figure height (inches): | 4
subjects4	s1_shown	Erase page first
subjects4	s1_shown	Panel origin x (inches):
subjects4	s1_shown	Panel origin y (inches):
subjects4	s1_shown	Untick Erase to add this figure to the page already drawn.
subjects4	s1_shown	On a composed page a legend inside the plot is not
subjects4	s1_shown	given axis room — use Right of plot or Below plot.
subjects4	s1_shown	Undo Quit Continue
subjects4	s2_title	Line Chart -- What the lines are
subjects4	s2_want	Line Chart -- What the lines are
subjects4	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
subjects4	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
subjects4	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
subjects4	s2_shown	Different measurements: FO and contact quotient — each its own scale.
subjects4	s2_shown	Undo Go Back Quit Continue
subjects4	s3_title	Line Chart -- Column Mapping
subjects4	s3_want	Line Chart -- Column Mapping
subjects4	s3_shown	[-] Select columns from your Table.
subjects4	s3_shown	Time column: time v
subjects4	s3_shown	Every numeric column is drawn. Untick any you do not want.
subjects4	s3_shown	Series 1 (S1)
subjects4	s3_shown	Series 2 (S2)
subjects4	s3_shown	Series 3 (S3)
subjects4	s3_shown	Series 4 (S4)
subjects4	s3_shown	Y axis label:
subjects4	s3_shown	Line style: Solid Vv
subjects4	s3_shown	Undo Go Back Quit Advanced Draw
